id,url,brand,lcbo_id,style_link_name,style_link_url,description,seasonal,release,abv,made_in,made_by,style,created
63,http://www.lcbo.com/lcbo/product/innis-gunn-lager/377275,"Innis & Gunn Lager",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Clear, bright pale gold; aromas of fresh lemon, binned apple, bread dough and dried herb; on the palate it is lightly carbonated and refreshing, with flavours of crisp citrus, light cereal and a hint of hop bitterness.",NULL,"November 5, 2014",4.6%,"Scotland, United Kingdom","Innis & Gunn Brewing Co Ltd","Medium & Malty","2018-06-11 03:03:54"
64,http://www.lcbo.com/lcbo/product/sleeman-original-draught/383059,"Sleeman Original Draught",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale gold; aromas of grains, citrus and flowers; light-bodied, with green apple and biscuit flavours; refreshing and smooth.",NULL,"October 7, 2014",5.0%,"Ontario, Canada","Sleeman Brewing & Malting Co","Light & Malty","2018-06-11 03:03:54"
65,http://www.lcbo.com/lcbo/product/molson-canadian-67/376673,"Molson Canadian 67",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear, pale gold; subtle aromas of lemon, bread and hops; light body; soft bread and citrus flavours",NULL,"June 6, 2012",3.0%,"Ontario, Canada","Molson's Brewery Of Canada Limited","Light & Malty","2018-06-11 03:03:54"
66,http://www.lcbo.com/lcbo/product/brooklyn-lager/362764,"Brooklyn Lager",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Clear deep amber colour with creamy head; aromas of citrus, roast coffee, dark fruit, nutty tones with a light floral hop note; dry, medium to full bodied, with a creamy mouthfeel, a slightly sweet fruit center, flavours of dark fruit, soya sauce, roasted grain, burnt wood, with notes of roast coffee, dark chocolate and a pleasant bitter note on the long finish.",NULL,"July 16, 2010",5.0%,"New York, USA","Brooklyn Brewery Corporation","Medium & Hoppy","2018-06-11 03:03:54"
67,http://www.lcbo.com/lcbo/product/jever-pilsener/378976,"Jever Pilsener",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Bright yellow colour with thick white head; aromas of pronounced floral hops, malt, cereal and citrus peel with notes of bread, grass and spice; dry, medium bodied and fresh, with good carbonation, flavours of citrus, bitter hops and malt with notes of grain/cereal, herbal hops and honey.",NULL,"February 23, 2015",5.0%,Germany,"Dortmunder Actien Brauerei Kg","Light & Hoppy","2018-06-11 03:03:54"
68,http://www.lcbo.com/lcbo/product/lucky-buddha-beer/296525,"Lucky Buddha Beer",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale amber colour; malt and yeast aromas; crisp, light and malty, hoppy, yeasty flavours.",NULL,"August 13, 2012",4.8%,China,"Hangzhou Cheerday Brewery","Light & Malty","2018-06-11 03:03:54"
69,http://www.lcbo.com/lcbo/product/tiger-beer/515437,"Tiger Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"A portion of sales help save endangered tigers.In the glass it exhibits a golden colour with a dense, lively head. A spicy hop nose with notes of cereal, soda cracker and herb. On the palate it is off-dry, medium bodied, with sweet malty/grainy and light hops flavours. Refreshing and pleasant bitterness on the finish.",NULL,"February 14, 2018",5.0%,Singapore,"Asia Pacific Breweries","Light & Hoppy","2018-06-11 03:03:54"
70,http://www.lcbo.com/lcbo/product/carlsberg/73791,Carlsberg,NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear, bright straw colour; light yeasty and mild hops aromas; light bodied, with a refreshing citrus note on finish.",NULL,"May 14, 2012",5.0%,Denmark,"Carlsberg Canada Inc.","Light & Malty","2018-06-11 03:03:54"
71,http://www.lcbo.com/lcbo/product/tyskie-beer/696864,"Tyskie Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Bright golden amber; Light malt, hops and citrus aromas; Light, creamy mouthfeel, hint of bitter hops on the finish.",NULL,"January 1, 2001",5.6%,Poland,"Kompania Piwowarska","Light & Hoppy","2018-06-11 03:03:54"
72,http://www.lcbo.com/lcbo/product/martens-pilsner/322032,"Martens Pilsner",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Medium amber colour; sweet, bready/grainy malt nose; light to medium-bodied with a hint of citrus followed by a lightly bitter finish.",NULL,"May 14, 2013",5.0%,Belgium,"Brouwerij Martens","Light & Malty","2018-06-11 03:03:54"
73,http://www.lcbo.com/lcbo/product/harp-lager/271619,"Harp Lager",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Medium gold colour; light, mildly grainy aromas; rich and smooth with a hint of vanilla; crisp, hoppy finish",NULL,"May 15, 2012",5.0%,Ireland,"Guinness Brewing Worldwide","Medium & Malty","2018-06-11 03:03:54"
74,http://www.lcbo.com/lcbo/product/san-miguel-lager/13888,"San Miguel Lager",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Colour; pale gold with little head. Aromas; malty with light notes of floral and cereal. Palate; dry, malty, solid acidity with a hoppy finish.",NULL,"February 13, 2015",4.8%,Philippines,"San Miguel Brewing Int Ltd","Medium & Hoppy","2018-06-11 03:03:54"
75,http://www.lcbo.com/lcbo/product/hollandia-lager-beer/260307,"Hollandia Lager Beer",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Brewed in the traditional style, this Dutch lager pours gold and clear with a medium white head; the nose offers aromas of citrus and cereal. The palate is medium bodied and dry with light bitterness and flavours of citrus and tea on a refreshing finish.",NULL,"March 11, 2016",5.0%,Netherlands,"Bavaria Inc","Light & Malty","2018-06-11 03:03:54"
76,http://www.lcbo.com/lcbo/product/grolsch-premium-lager/217331,"Grolsch Premium Lager",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Medium gold colour; rich grain and hop aromas with hints of spice; rich, smooth and balanced with refreshing hoppy character",NULL,"August 14, 2012",5.0%,Netherlands,"Grolsche Bierbrouwerij B.V.","Medium & Hoppy","2018-06-11 03:03:54"
77,http://www.lcbo.com/lcbo/product/heineken/71126,Heineken,NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"142 years of tradition are behind this iconic, premium lager. Clear gold yellow colour with fine head. Appealing aromas of sweet malt, floral hops and hints of biscuit, grain and herb. Dry, crisp and fresh with a creamy texture. Flavours of barley malt and fruit, leading to grassy/herbal notes on a refreshing bitter finish.",NULL,"February 26, 2018",5.0%,Netherlands,"Heineken's Brouwerijen Nederland Bv","Light & Hoppy","2018-06-11 03:03:54"
78,http://www.lcbo.com/lcbo/product/singha-lager/676395,"Singha Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Medium deep amber colour; very malty, slightly toasted aroma with hoppy nuances; full bodied and flavoured with a good toasted malt flavour and a crisp hoppy finish.",NULL,"May 14, 2012",5.0%,Thailand,"Boon Rawd Trading Int'L Co. Ltd.","Light & Malty","2018-06-11 03:03:54"
79,http://www.lcbo.com/lcbo/product/kozel-beer/614909,"Kozel Beer",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Golden amber colour with a creamy mousse; light malt, floral hops aromas; light to medium bodied beer, with a creamy mouthfeel, hint of barley and bitter hops on the finish; easy drinking lager.",NULL,"January 1, 2001",4.9%,"Czech Republic","Pilsner Urquell","Medium & Malty","2018-06-11 03:03:54"
80,http://www.lcbo.com/lcbo/product/tatra-beer/88815,"Tatra Beer",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear medium gold; aromas of cereal, caramel, citrus and buttered biscuit; on the palate it is gentle and light/medium bodied, with flavours of sweet malt, citrus and light hops.",NULL,"November 28, 2014",5.5%,Poland,"Zywiec Breweries Plc","Light & Malty","2018-06-11 03:03:55"
81,http://www.lcbo.com/lcbo/product/asahi-super-dry/572313,"Asahi Super Dry",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale golden yellow; light grainy/fruity nose; light-bodied with a clean dry finish",NULL,"May 14, 2012",5.0%,Japan,"Asahi Breweries","Light & Malty","2018-06-11 03:03:55"
82,http://www.lcbo.com/lcbo/product/stella-artois/676122,"Stella Artois",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale gold colour; aromas of yellow apples, toast and light floral hops; on the palate it is light-medium bodied and lightly carbonated, with flavours of fresh citrus, biscuit and light hop bitterness.",NULL,"February 2, 2015",5.0%,Belgium,"N.V.Interbrew Belgium","Light & Malty","2018-06-11 03:03:55"
83,http://www.lcbo.com/lcbo/product/tuborg-gold/74591,"Tuborg Gold",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Light gold colour with a fine head; aromas of malt, toasted cereal, citrus and floral hops; dry, light and crisp with light grainy, malt and hop flavours; very mild bitter finish.",NULL,"March 29, 2011",5.5%,Turkey,"Tuborg International A/S","Light & Malty","2018-06-11 03:03:55"
84,http://www.lcbo.com/lcbo/product/lech-beer/676775,"Lech Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Golden colour; light aroma; soft, light texture, lightly seeet flavours with gently bitter finish.",NULL,"January 1, 2001",5.2%,Poland,"Kompania Piwowarska","Light & Hoppy","2018-06-11 03:03:55"
85,http://www.lcbo.com/lcbo/product/stella-artois/367938,"Stella Artois",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale gold colour; aromas of yellow apples, toast and light floral hops; on the palate it is light-medium bodied and lightly carbonated, with flavours of fresh citrus, biscuit and light hop bitterness.",NULL,"February 2, 2015",5.0%,Belgium,"Labatt Breweries Ontario","Light & Malty","2018-06-11 03:03:55"
86,http://www.lcbo.com/lcbo/product/okocim-mocne/199851,"Okocim Mocne",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"In Polish Mocne means strong and this intensely flavoured beer holds true to its name pouring gold in colour but offering pronounced notes of grain, sweet corn, and yeast; the palate is moderately bitter with citrus and apricot notes with a short, dry finish.",NULL,"March 11, 2016",7.0%,Poland,"Okocim Brewery","Medium & Malty","2018-06-11 03:03:55"
87,http://www.lcbo.com/lcbo/product/carlsberg/73809,Carlsberg,NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear, bright straw colour; light yeasty and mild hops aromas; light bodied, with a refreshing citrus note on finish.",NULL,"May 14, 2012",5.0%,Denmark,"Carlsberg Canada Inc.","Light & Malty","2018-06-11 03:03:55"
88,http://www.lcbo.com/lcbo/product/pilsner-urquell/255380,"Pilsner Urquell",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Pale gold colour; aromas of sweet cereal malt, lemon zest and floral hops; on the palate it is dry and medium bodied with flavours of fresh bread, white citrus, honey and a lightly bitter hop finish.",NULL,"October 17, 2014",4.1%,"Czech Republic","Pilsner Urquell","Medium & Hoppy","2018-06-11 03:03:55"
89,http://www.lcbo.com/lcbo/product/baltika-7/223768,"Baltika 7",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale golden colour; subtle aromas of sweet cereal, light hops and mild citrus; on the palate it is mildly carbonated, dry and light bodied with balanced flavours of toasted malt, sourdough bread and lightly floral hops.",NULL,"October 27, 2014",5.4%,Russia,"Baltika Brewery","Light & Malty","2018-06-11 03:03:55"
90,http://www.lcbo.com/lcbo/product/keller-premium-lager/141242,"Keller Premium Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Brewed with finesse, this lager pours a deep golden colour with a thin head; the nose is fruity with notes of pineapple and citrus. The palate is softly carbonated and light in body with some mild malty flavours followed by a crisp finish.",NULL,"December 7, 2011",5.0%,Belgium,"Brouwerij Martens","Light & Malty","2018-06-11 03:03:55"
91,http://www.lcbo.com/lcbo/product/heineken/337949,Heineken,NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"142 years of tradition are behind this iconic, premium lager. Clear gold yellow colour with fine head. Appealing aromas of sweet malt, floral hops and hints of biscuit, grain and herb. Dry, crisp and fresh with a creamy texture. Flavours of barley malt and fruit, leading to grassy/herbal notes on a refreshing bitter finish.",NULL,"February 26, 2018",4.7%,Netherlands,"Heineken's Brouwerijen Nederland Bv","Light & Hoppy","2018-06-11 03:03:55"
92,http://www.lcbo.com/lcbo/product/faxe-premium-lager/431239,"Faxe Premium Lager",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Amber colour; dried leaf/hop nose and with crisp, hoppy flavours; medium-bodied",NULL,"January 1, 2001",5.5%,Denmark,"Brewery Group Denmark A/S","Medium & Hoppy","2018-06-11 03:03:55"
93,http://www.lcbo.com/lcbo/product/grolsch-premium-lager/407205,"Grolsch Premium Lager",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Medium gold colour; rich grain and hop aromas with hints of spice; rich, smooth and balanced with refreshing hoppy character",NULL,"August 14, 2012",5.0%,Netherlands,"Grolsche Bierbrouwerij B.V.","Medium & Hoppy","2018-06-11 03:03:55"
94,http://www.lcbo.com/lcbo/product/stella-artois/487264,"Stella Artois",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale gold colour; aromas of yellow apples, toast and light floral hops; on the palate it is light-medium bodied and lightly carbonated, with flavours of fresh citrus, biscuit and light hop bitterness.",NULL,"February 2, 2015",5.0%,Belgium,"N.V.Interbrew Belgium","Light & Malty","2018-06-11 03:03:55"
95,http://www.lcbo.com/lcbo/product/carlsberg-light/616334,"Carlsberg Light",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,NULL,NULL,NULL,4.0%,Denmark,"Carlsberg Canada Inc.","Light & Malty","2018-06-11 03:03:55"
96,http://www.lcbo.com/lcbo/product/warka-beer/676080,"Warka Beer",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Light bronze colour; sweet malt and fragrant hop aromas; medium to full bodied with a creamy palate and refreshingly bitter finish.",NULL,"January 1, 2001",6.5%,Poland,"Browary Warka","Medium & Hoppy","2018-06-11 03:03:56"
97,http://www.lcbo.com/lcbo/product/heineken/18,Heineken,NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"142 years of tradition are behind this iconic, premium lager. Clear gold yellow colour with fine head. Appealing aromas of sweet malt, floral hops and hints of biscuit, grain and herb. Dry, crisp and fresh with a creamy texture. Flavours of barley malt and fruit, leading to grassy/herbal notes on a refreshing bitter finish.",NULL,"February 26, 2018",5.0%,Netherlands,"Heineken's Brouwerijen Nederland Bv","Light & Hoppy","2018-06-11 03:03:56"
98,http://www.lcbo.com/lcbo/product/faxe-10-extra-strong/497032,"Faxe 10% Extra Strong",NULL,"Full & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Malty,"Light golden colour; gentle pear aromas with hints of corn grain; strong, toasty flavours with hints of smoke and a hoppy finish",NULL,"January 1, 2001",10.0%,Denmark,"Brewery Group Denmark A/S","Full & Malty","2018-06-11 03:03:56"
99,http://www.lcbo.com/lcbo/product/zywiec-beer/676445,"Zywiec Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Not only is Zywiec one of Poland's best pilsners, its label depicting two Polish folk dancers is iconic and the official trademark of the brewery. Brewed from traditional recipes, using only the best domestic hops and malts with crystal clear mountain water. The result is smooth and balanced with refreshing hoppy character.",NULL,"February 16, 2018",5.5%,Poland,"Zywiec Breweries Plc","Light & Hoppy","2018-06-11 03:03:56"
